source,state,district,river,raw_location,description,geom
news_reports,Maharashtra,Jalgaon,N/A,,News article refer incident about murder of one farmer by sand mafia followed by order given by Hon Collector that strictly action will be taken under Mokka Act.,
news_reports,Tamil Nadu,"Chennai, Tiruchirappalli","Kollidam, Vaippar",,The State Level Environment Impact Assessment Authority - Tamil Nadu (SEIAA-TN) has told the National Green Tribunal’s southern zone bench that there is no bar on using heavy machinery to quarry river sand even from ‘B2’ category sites measuring less than 25 hectares.,
news_reports,Maharashtra,Solapur,Bhima,,"A special team of District Superintendent of Police Viresh Prabhu raided illegal sand mining sites in Mangalvedha. 17 people were detained with 3 crore worth of goods, case registered against 29. ",
news_reports,N/A,N/A,N/A,,"An increased demand for the vital construction material is having a significant environmental impact. ",
news_reports,Madhya Pradesh,Bhopal,N/A,,"The mines will be auctioned through clusters to be formed in Tehsils by changing the policy the Congress government’s policy. The mines will be given for three years, but the government may extend the time for another two years. The government was planning to hand over sand mines to Panchayats, but keeping in mind the loss to the state , it was decided to hand over the mines to contractors",
news_reports,Arunanchal Pradesh,Namsai,N/A,,"Arunachal East MP Tapir Gao expresses concern over illegal sand mining, quarrying.",
news_reports,Maharashtra,N/A,Vaitarna,,Vasai Tehsildar along with the Virar police and their Talathi’s raided the illegal sand dredging sites in Palghar. Though they were unable to catch the cuplrits they destroyed their equipment and seized sand worth lakhs.,
news_reports,Maharashtra,Pune,Bhima,,Indapur tehsildar’s vehicle intercepted by sand mafia during chase.,
news_reports,Maharashtra,Pune,Bhima,,"Pune police seize six trucks with illegally mined sand
According to the police at Daund police station, the seized vehicles include two earthmovers , two tractors and six trucks. The vehicles had illegally mined sand worth Rs 65,06,000.",
news_reports,Maharashtra,Satara,Mula-Mutha,,"Pune rural cops and revenue authorities bust illegal sand mining activity at Hingangaon on the Mula-Mutha riverbed. ",
news_reports,Maharashtra,Jalgaon,"Tapi, Girna",,"District collector takes action aginst the illegal sand mining in Girna, Tapi River. Villagers are demanding strict action against such illegal sand mining.",
news_reports,Maharashtra,Nagpur,Wunna,,"Green activist Seema Sahu confirms illegal sand mining in Vena lake.  ",
news_reports,Haryana,Sonipat,yamuna,,"Sonipat Police have arrested 9 people in connection to the murder of Nikhil of Mehandipur village, which took place due to a conflict over control of a sand-mining business in Sonipat District.",
news_reports,Karnataka,Dakshina Kannada,Netravathi,,The officials got a tip off that illegal sand mining is going on the river bank of Netravati at Hosamogru. They immediately raided the area and confiscated the boats and machine that was used in the act.,
news_reports,Maharashtra,Nagpur,"Kanhan ",,Sand mafia racket busted at Walni and in surrounding areas. Around 60 tonnes of sand were was seized after arresting seven accused.,
news_reports,Maharashtra,Thane,Thane Creek,,Local fishermen claim that 8 lakh kg of sand was illegally mined along Thane creek. The community pointed to alleged sand mining along a 12-km stretch from Ghodbunder Road to Kahler Creek Bridge.,
news_reports,Maharashtra,Mumbai,"Kalundre ",,"A fishermen’s group named Shree Ekvira Aai Pratishthan (SEAP) filed a complaint, alleging that over 1,000 mangrove trees were hacked and sand was being excavated illegally using suction pumps in an area near a creek between Khandeshwar and Mansarovar railway station.",
news_reports,Himachal Pradesh,Shimla,N/A,,Himachal Pradesh has taken strict measures to curb the menace of illegal mining in the state.,
news_reports,Maharashtra,Raigarh,Nandgaon Beach,,"Illegal sand mining uprooted 25 trees at Nandgaon beach, says NGO
After the NGO identified illegal sand mining at several locations at Raigad, the state drafted an action plan to prevent the activity across the district",
news_reports,Maharashtra,"Aurangabad, Ahmadnagar",godavari,,The Maharashtra forest department has commissioned a motorboat for patrolling at Jayakwadi bird sanctuary to check on illegal sand extraction and fishing. The forest authorities had earlier seized a truck and boat involved in illegal sand extraction.,
news_reports,Jharkhand,Ranchi,N/A,,"In a state-wide operation, teams comprising administrative officials, police and mining personnel have seized a total of 231 vehicles loaded with sand and 78 vehicles laden with stone chips. A total of 1,21,945 cubic feet of sand was also seized in the operations. Police have also arrested 39 persons in different districts.",
news_reports,Jharkhand,East Singhbum,N/A,,The district administration launched an intensive vehicle checking campaign against illegal mining and transportation in East Singhbhum district. During the campaign 16 Hyvas (heavy vehicles) loaded with sand and ballast were seized from State and National Highways and kept in different police stations.,
news_reports,Maharashtra,Raigarh,"Kalu ",,"Acting on local activist's tip off about illegal sand mining near Jui Kamothe in Waghivali, Panvel taluka officials carried out a raid at the site. Activists are not convinced by the efforts and actions taken by the officials.    ",
news_reports,Maharashtra,Raigarh,Kalundre,,"Raigad district officials carried out a raid against illegal sand mining in the Juikamothe region of Panvel taluka in Mahrashtra following an alert from local activists. About 40 brass of sand was found lying scattered at the time of raid by the officials ",
news_reports,Maharashtra,N/A,Vaitarna,,A large quantity of detonators and explosives primarily meant for underwater blasting and illegal sand mining were seized from Palghar district,
news_reports,Goa,South Goa,Sal,,"The presence of the vessel has become a talking point in the villages of Assolna and Chinchinim, so much so the local Durga panch of Chinchinim panchayat Gerson Gomes has been questioned by the locals to find out whether the vessel has anything to do with illegal sand mining.",
news_reports,Maharashtra,Thane,Vaitarna,,Cops bust illegal sand mining racket in Virar mangroves,
news_reports,N/A,N/A,N/A,,"This is a long and detailed analysis about the state of sand mining across the world. It touches upon the science, factors affecting the act of sand mining, how the sector affects people and the environment, and also includes global insights and reports.",
news_reports,Uttar Pradesh,Lucknow,Betwa,,"The National Green Tribunal (NGT) on Thursday quashed the environmental clearance given to a mining contractor from Jalaun district. An inquiry instituted at the behest of the tribunal showed that the area where permission to excavate river sand was granted in Betwa river was, in fact, a habitat for crocodiles.",
news_reports,Punjab,Shahid Bhagat Singh Nagar,N/A,,"Deputy Commissioner Navjot Pal Singh Randhawa, while chairing a meeting of the District Mineral Foundation today, ordered the Executive Engineer-cum-District Mining Officer to install CCTV cameras for ensuring transparency at public sand mines in the district.",
news_reports,Maharashtra,Akola,Katepurna,,Maha: 6 persons booked for illegal sand mining in Akola,
news_reports,"Odisha, Andhra Pradesh","Rayagada, Kalahandi",Nagavali,,N/A,
news_reports,Himachal Pradesh,"Kangra, Sirmaur","Sutlej, Ravi, yamuna, Beas, Chakki, Swan",,"Regardless of the change at the helm, police crackdown and heavy penalty, illegal sand mining goes on unabated in Himachal Pradesh. The riverbeds of the Sutlej, Yamuna, Beas, Ravi, Chakki and Swan are hotbeds of illegal mining.",
